plan_no	subject_plan	plan_description	section	note_title	note_subject	domain_context	status
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Friction	Wedge Friction	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Friction	Belt Friction	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Friction	Screw Friction	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Centroids and Centers of Gravity	Centroids of Lines and Areas	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Centroids and Centers of Gravity	Composite Areas	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Centroids and Centers of Gravity	Centers of Gravity	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Centroids and Centers of Gravity	Distributed Loads	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Area Moment of Inertia	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Polar Moment of Inertia	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Radius of Gyration	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Parallel Axis Theorem	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Composite Areas and Moments of Inertia	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Moments of Inertia	Mass Moment of Inertia	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Work and Energy	Work and Energy	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Work and Energy	Principle of Virtual Work	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Work and Energy	Virtual Work for Particles	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
2	⚙️ Engineering Mechanics	Develop a strong understanding of forces, equilibrium, structural behavior, friction, centroids, moments of inertia, and energy principles used to analyze engineering systems.	Work and Energy	Virtual Work for Rigid Bodies	Engineering Mechanics	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Normal Stress	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Shear Stress	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Normal Strain and Shear Strain	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Stress-Strain Relationships	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Hooke's Law and Elastic Constants	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Poisson's Ratio	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Elastic and Plastic Behavior	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Axial Deformation	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Statically Indeterminate Axial Members	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Thermal Stress and Deformation	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Torsion of Circular Shafts	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
3	🏗️ Structural Engineering	Master the behavior, analysis, and design of structural members and systems through strength of materials, structural analysis, reinforced concrete design, and steel design.	Strength of Materials	Shear Force and Bending Moment	Strength of Materials	ENGINEERING_SCIENCES	Unmapped
